index,expression,tag,correction,Erreur,correction_finale
108,ni niisbel,PERSON,,,PERSON
108,croatia,GPE,,,GPE
108,serbia,GPE,,,GPE
108,aleksandr vucic,PERSON,,,PERSON
108,starmer,PERSON,,,PERSON
108,modi,PERSON,,,PERSON
108,ukraine,GPE,,,GPE
108,facetoface,GPE,,,GPE
108,maira,GPE,,,GPE
108,british,NORP,,,NORP
108,keir starmer,PERSON,,,PERSON
108,indian,NORP,,,NORP
108,narendra modi,PERSON,,,PERSON
108,ukraine,GPE,,,GPE
108,starmer,PERSON,,,PERSON
108,india,GPE,,,GPE
108,the un security council,ORG,,,ORG
108,ukraine,GPE,,,GPE
108,indopacific,LOC,,,LOC
108,zelensky,PERSON,,,PERSON
108,russia,GPE,,,GPE
108,maira butt,PERSON,,,PERSON
108,russia,GPE,,,GPE
108,china,GPE,,,GPE
108,eu sanctions,ORG,NULL,,NULL
108,maira,GPE,,,GPE
108,david osullivan,PERSON,,,PERSON
108,russias,NORP,,,NORP
108,we,GPE,NULL,,NULL
108,us,GPE,,,GPE
108,g7,ORG,,,ORG
108,russian,NORP,,,NORP
108,us,GPE,,,GPE
108,donald trump,PERSON,,,PERSON
108,russian,NORP,,,NORP
108,vladimir putin,PERSON,,,PERSON
108,russia,GPE,,,GPE
108,us,GPE,,,GPE
108,eu,GPE,,,GPE
108,slovakia,GPE,,,GPE
108,hungary,GPE,,,GPE
108,russian,NORP,,,NORP
108,china,GPE,,,GPE
108,china,GPE,,,GPE
108,russia,GPE,,,GPE
108,reuters,PERSON,ORG,,ORG
108,international atomic energy agency,ORG,,,ORG
108,maira butt,PERSON,,,PERSON
108,the international atomic energy agency,ORG,,,ORG
108,ukraines,GPE,,,GPE
108,russia,GPE,,,GPE
108,ukraine,GPE,,,GPE
108,dniprovska,GPE,,,GPE
108,ferosplavna1,LOC,,,LOC
108,rafael grossi,PERSON,,,PERSON
108,xtwitter,ORG,,,ORG
108,russian security council,ORG,,,ORG
108,dmitry medvedev,PERSON,,,PERSON
108,korea,GPE,,,GPE
108,maira butt,PERSON,,,PERSON
108,russian,NORP,,,NORP
108,the russian security council,ORG,,,ORG
108,dmitry medvedev,PERSON,,,PERSON
108,the central cadre training school,FAC,,,FAC
108,the worker party of korea,ORG,,,ORG
108,pyongyang,GPE,,,GPE
108,putin,PERSON,,,PERSON
108,russia,GPE,,,GPE
108,azerbaijan airlines,ORG,,,ORG
108,maira butt,PERSON,,,PERSON
108,putin,PERSON,,,PERSON
108,russia,GPE,,,GPE
108,donald trump,PERSON,,,PERSON
108,gaza,PERSON,GPE,,GPE
108,maira butt,PERSON,,,PERSON
108,russia,GPE,,,GPE
108,the gaza strip,GPE,,,GPE
108,vladimir putin,PERSON,,,PERSON
108,us,GPE,,,GPE
108,russian,NORP,,,NORP
108,tajikistan,GPE,,,GPE
108,india,GPE,,,GPE
108,russias,NORP,,,NORP
108,ukrainian,NORP,,,NORP
108,maira butt,GPE,PERSON,,PERSON
108,russian,NORP,,,NORP
108,indian,NORP,,,NORP
108,delhi,GPE,,,GPE
108,mumbai,GPE,,,GPE
108,be,GPE,,,GPE
108,russia,GPE,,,GPE
108,kyivbase,ORG,NULL,,NULL
108,arpan rai,GPE,PERSON,,PERSON
108,india,GPE,,,GPE
108,russias,NORP,,,NORP
108,russia,GPE,,,GPE
108,ukraine,GPE,,,GPE
108,maira,GPE,,,GPE
108,butt russia,GPE,NULL,,NULL
108,ukraine,GPE,,,GPE
108,winter loom accord,EVENT,NULL,,NULL
108,naftogaz ukraines,GPE,ORG,,ORG
108,sergii koretskyi,PERSON,,,PERSON
108,the financial time,ORG,,,ORG
108,russia,GPE,,,GPE
108,ukraine,GPE,,,GPE
108,putin,PERSON,,,PERSON
108,russian,NORP,,,NORP
108,azerbaijani,NORP,,,NORP
108,taz,PERSON,,,PERSON
108,ali,GPE,,,GPE
108,russian,NORP,,,NORP
108,vladimir putin,PERSON,,,PERSON
108,russias,NORP,,,NORP
108,azerbaijani,NORP,,,NORP
108,azerbaijan airlines,ORG,,,ORG
108,baku,GPE,,,GPE
108,grozny,GPE,,,GPE
108,chechnya,GPE,,,GPE
108,russian air defence,ORG,,,ORG
108,kazakhstan,GPE,,,GPE
108,putin,GPE,PERSON,,PERSON
108,azerbaijan,NORP,,,NORP
108,ilham aliyev,PERSON,,,PERSON
108,tajikistan,GPE,,,GPE
108,aliyev,PERSON,,,PERSON
108,russia,GPE,,,GPE
108,czech,NORP,,,NORP
108,babis,PERSON,,,PERSON
108,zelensky,PERSON,,,PERSON
108,ukraine,GPE,,,GPE
108,taz ali,PERSON,,,PERSON
108,czech,NORP,,,NORP
108,andrej babis,PERSON,,,PERSON
108,ukrainian,NORP,,,NORP
108,volodymyr zelensky,PERSON,,,PERSON
108,ukraine,GPE,,,GPE
108,kyiv,GPE,,,GPE
108,ukraine,GPE,,,GPE
108,babi,PERSON,,,PERSON
108,czech,NORP,,,NORP
108,zelenskyyua,PERSON,,,PERSON
108,andrej babiš,PERSON,,,PERSON
108,andrejbabis,PERSON,,,PERSON
108,trump,PERSON,,,PERSON
108,zelensky,PERSON,,,PERSON
108,ukrainian,NORP,,,NORP
108,volodymyr zelensky,PERSON,,,PERSON
108,kyiv,ORG,GPE,,GPE
108,donald trump,PERSON,,,PERSON
108,tomahawk missile,PRODUCT,,,PRODUCT
108,ukraine,GPE,,,GPE
108,russia,GPE,,,GPE
108,trump,PERSON,,,PERSON
108,the un general assembly,FAC,,,FAC
108,zelensky,PERSON,,,PERSON
108,trump,PERSON,,,PERSON
108,ukrainian,NORP,,,NORP
108,ukraine kremlin,GPE,NULL,,NULL
108,usrussia,GPE,NULL,,NULL
108,daniel keane,PERSON,,,PERSON
108,yuri ushakov,PERSON,,,PERSON
108,russia,GPE,,,GPE
108,us,GPE,,,GPE
108,ukraine,GPE,,,GPE
108,state news agency,ORG,,,ORG
108,tass,ORG,,,ORG
108,russian,NORP,,,NORP
108,dmitry peskov,PERSON,,,PERSON
108,ukrainian,NORP,,,NORP
108,odesa,GPE,,,GPE
108,daniel keane,PERSON,,,PERSON
108,russia,GPE,,,GPE
108,china,GPE,,,GPE
108,taz ali,PERSON,,,PERSON
108,david osullivan,PERSON,,,PERSON
108,russias,NORP,,,NORP
108,us,GPE,,,GPE
108,g7,ORG,,,ORG
108,us,GPE,,,GPE
108,donald trump,PERSON,,,PERSON
108,russian,NORP,,,NORP
108,vladimir putin,PERSON,,,PERSON
108,russia,GPE,,,GPE
108,us,GPE,,,GPE
108,eu,GPE,,,GPE
108,slovakia,GPE,,,GPE
108,hungary,GPE,,,GPE
108,russian,NORP,,,NORP
108,china,GPE,,,GPE
108,china,GPE,,,GPE
108,russia,GPE,,,GPE
108,reuters,PERSON,ORG,,ORG
108,russian oil facility,ORG,,,ORG
108,russia,GPE,,,GPE
108,daniel keane,PERSON,,,PERSON
108,russian oil facility,ORG,,,ORG
108,ukraine,GPE,,,GPE
108,russia,GPE,,,GPE
108,volodymyr zelensky,PERSON,,,PERSON
108,ukrainian,NORP,,,NORP
108,russias,NORP,,,NORP
108,donetsk,GPE,,,GPE
108,ukraine,GPE,,,GPE
108,russian,NORP,,,NORP
108,zelensky,PERSON,,,PERSON
108,ruta,GPE,,,GPE
108,russian,NORP,,,NORP
108,zelensky,PERSON,,,PERSON
108,putin,PERSON,,,PERSON
108,zelensky,PERSON,,,PERSON
108,arpan rai,PERSON,,,PERSON
108,vladimir putin,PERSON,,,PERSON
108,ukraine,GPE,,,GPE
108,volodymyr zelensky,PERSON,,,PERSON
108,russia,GPE,,,GPE
108,zelensky,PERSON,,,PERSON
108,zelensky,PERSON,,,PERSON
108,ukraine,GPE,,,GPE
108,russia,GPE,,,GPE
108,volodymyr zelenskyy,PERSON,,,PERSON
108,zelenskyyua,PERSON,NULL,,NULL
108,putin,PERSON,,,PERSON
108,central asia,LOC,,,LOC
108,tajikistan,GPE,,,GPE
108,arpan rai,NORP,PERSON,,PERSON
108,russian,NORP,,,NORP
108,vladimir putin,PERSON,,,PERSON
108,tajikistan,GPE,,,GPE
108,exsoviet,NORP,NULL,,NULL
108,moscow russia,GPE,,,GPE
108,ukrainian,NORP,,,NORP
108,zelensky,PERSON,,,PERSON
108,arpan rai,GPE,,,GPE
108,ukraines,NORP,,,NORP
108,russian energy facility,ORG,,,ORG
108,russia,GPE,,,GPE
108,volodymyr zelensky,PERSON,,,PERSON
108,reuter,PERSON,ORG,,ORG
108,ukrainian,NORP,,,NORP
108,russian,NORP,,,NORP
108,zelenskys,PERSON,,,PERSON
108,zelensky,PERSON,,,PERSON
108,kremlin,ORG,FAC,,FAC
108,russias,NORP,,,NORP
108,ukraine,GPE,,,GPE
108,russias,NORP,GPE,,GPE
108,russian,NORP,,,NORP
108,ukrainian,NORP,,,NORP
108,russian,NORP,,,NORP
108,ukrainian oil depot,FAC,,,FAC
108,arpan,PERSON,,,PERSON
108,rai ukraine,GPE,,,GPE
108,russian,NORP,,,NORP
108,donetsk,GPE,,,GPE
108,zelensky,PERSON,,,PERSON
108,arpan,PERSON,,,PERSON
108,rai,NORP,PERSON,,PERSON
108,ukrainian,NORP,,,NORP
108,donetsk,GPE,,,GPE
108,volodymyr zelensky,PERSON,,,PERSON
108,vladimir putin,PERSON,,,PERSON
108,russia,GPE,,,GPE
108,zelensky,PERSON,,,PERSON
108,oleksandr syrskyi,PERSON,,,PERSON
108,dobropillia,GPE,,,GPE
108,areaukraine,GPE,NULL,,NULL
108,dobropillia,GPE,,,GPE
108,pokrovsk,GPE,,,GPE
108,russias,NORP,GPE,,GPE
108,donetsk,GPE,,,GPE
108,ukrainian,NORP,,,NORP
108,zelensky,PERSON,,,PERSON
108,kupiansk,GPE,,,GPE
108,ukraine,GPE,,,GPE
108,russian,NORP,,,NORP
108,novopavlivka,GPE,,,GPE
108,zaporizhzhia,GPE,,,GPE
108,ukraine,GPE,,,GPE
108,russia,GPE,,,GPE
108,tomahawk missile,PRODUCT,,,PRODUCT
108,arpan rai,PERSON,,,PERSON
108,kremlin,ORG,FAC,,FAC
108,we,ORG,,,ORG
108,tomahawk missile,PRODUCT,,,PRODUCT
108,ukraine,GPE,,,GPE
108,european,NORP,,,NORP
108,kremlin,ORG,FAC,,FAC
108,us,GPE,,,GPE
108,ukrainian,NORP,,,NORP
108,tomahawk,PRODUCT,,,PRODUCT
108,russias,NORP,,,NORP
108,the institute for the study of war,ORG,,,ORG
108,russian,NORP,,,NORP
108,moscow,GPE,,,GPE
108,europe,LOC,GPE,,GPE
108,donald trump,PERSON,,,PERSON
108,tomahawk,PRODUCT,,,PRODUCT
108,ukraine,GPE,,,GPE
108,andrei kartapolov,PERSON,,,PERSON
108,the russian parliament defence committee,ORG,,,ORG
108,moscow,GPE,,,GPE
108,ukraine,GPE,,,GPE
108,syria,GPE,,,GPE
108,independent,NORP,ORG,,ORG
108,cet,ORG,NULL,,NULL
108,independent,ORG,,,ORG
108,london uk,GPE,,,GPE
109,pete hegseth,PERSON,,,PERSON
109,the defense department,ORG,,,ORG
109,maga,NORP,,,NORP
109,us,GPE,,,GPE
109,qatari,NORP,,,NORP
109,air force,ORG,,,ORG
109,american,NORP,,,NORP
109,qatars,NORP,,,NORP
109,sheikh saoud bin abdulrahman,PERSON,,,PERSON
109,althani hegseth,PERSON,,,PERSON
109,qatari,NORP,,,NORP
109,air force facility,FAC,,,FAC
109,the mountain home air force base,FAC,,,FAC
109,idaho,GPE,,,GPE
109,conservative,NORP,NULL,,NULL
109,laura loomer,PERSON,,,PERSON
109,donald trump,PERSON,,,PERSON
109,hegseth,PERSON,,,PERSON
109,the us military,ORG,,,ORG
109,f15qa,PRODUCT,,,PRODUCT
109,qatar,GPE,,,GPE
109,the united statesnor,GPE,NULL,,NULL
109,farright,NORP,,,NORP
109,loomer,PERSON,,,PERSON
109,hamas,ORG,,,ORG
109,us,GPE,,,GPE
109,hamas,ORG,,,ORG
109,america,GPE,,,GPE
109,us,GPE,,,GPE
109,jihadist,NORP,,,NORP
109,jihadi,NORP,,,NORP
109,loomer,PERSON,,,PERSON
109,hegseth,PERSON,,,PERSON
109,loomer,PERSON,,,PERSON
109,jihadis,NORP,,,NORP
109,trump,ORG,,,ORG
109,steve bannon,PERSON,,,PERSON
109,the idaho freedom foundation,ORG,NULL,,NULL
109,america,GPE,,,GPE
109,bannon,PERSON,,,PERSON
109,newsweek,ORG,,,ORG
109,the magafriendly idaho freedom foundation,ORG,NULL,,NULL
109,idaho,GPE,,,GPE
109,air force,ORG,,,ORG
109,qatari,NORP,,,NORP
109,air force,ORG,,,ORG
109,american,NORP,,,NORP
109,usqatari,NORP,NULL,,NULL
109,mountain home air force base,FAC,,,FAC
109,the 366th fighter wing,ORG,,,ORG
109,singapore,GPE,,,GPE
109,qatari,NORP,,,NORP
109,f15,PRODUCT,,,PRODUCT
109,trump,PERSON,,,PERSON
109,qatar,GPE,,,GPE
109,israel,NORP,GPE,,GPE
109,qatari,NORP,,,NORP
109,qatars royal family,ORG,,,ORG
109,trump,PERSON,,,PERSON
109,trump,PERSON,,,PERSON
109,white house,ORG,FAC,,FAC
109,trump,PERSON,,,PERSON
109,china,GPE,,,GPE
109,americans,NORP,,,NORP
109,cnn,ORG,,,ORG
109,trump,PERSON,,,PERSON
109,gaza,ORG,GPE,,GPE
109,chicago,GPE,,,GPE
109,ice rove street,FAC,,,FAC
109,gavin newsom,PERSON,,,PERSON
109,joe rogan,PERSON,,,PERSON
109,cet,ORG,,,ORG
109,london uk,GPE,,,GPE
110,british,NORP,,,NORP
110,voir,PERSON,NULL,,NULL
111,jodi picoult,PERSON,,,PERSON
112,uk,GPE,,,GPE
112,uk,GPE,,,GPE
113,northern ireland,GPE,,,GPE
113,slovakia,GPE,,,GPE
113,bradley,PERSON,,,PERSON
113,rater,PERSON,,,PERSON
113,slovakia,GPE,,,GPE
113,bbc sportimage,ORG,,,ORG
113,world cup,EVENT,,,EVENT
113,voir larticle,PERSON,NULL,,NULL
113,cision,ORG,,,ORG
115,lahore,GPE,,,GPE
115,pakistan,GPE,,,GPE
115,ap,NORP,,,NORP
115,pakistani,NORP,,,NORP
115,lahore,GPE,,,GPE
115,the radical islamist political party,ORG,,,ORG
116,egypt,GPE,,,GPE
116,giza pyramid,FAC,,,FAC
116,armando mei,PERSON,,,PERSON
116,the giza pyramid,FAC,,,FAC
116,egypt,GPE,,,GPE
117,dick johnson racing,ORG,,,ORG
117,ford,ORG,,,ORG
117,mustang,PRODUCT,,,PRODUCT
117,brodie kostecki,PERSON,,,PERSON
119,rural post office,ORG,NULL,,NULL
120,hull kingston rover,ORG,,,ORG
120,super league,ORG,,,ORG
120,hull,ORG,,,ORG
120,robin,ORG,,,ORG
120,wigan,GPE,,,GPE
120,trafford manchester,FAC,,,FAC
121,corporation street,FAC,,,FAC
121,stafford,GPE,,,GPE
121,the west midland,LOC,,,LOC
122,south carolina,GPE,,,GPE
122,willie bar and grill,FAC,ORG,,ORG
122,st helena island,LOC,,,LOC
122,the beaufort county sheriff office,ORG,,,ORG
122,willie terrell,PERSON,,,PERSON
122,wjcl,ORG,,,ORG
122,battery creek high school,ORG,,,ORG
122,terrell,PERSON,,,PERSON
122,terrell,PERSON,,,PERSON
122,wjcl,ORG,,,ORG
122,beaufort county,GPE,,,GPE
122,terrell,PERSON,,,PERSON
122,wjcl,ORG,,,ORG
122,terrell,PERSON,,,PERSON
122,the sheriff office,ORG,,,ORG
122,the beaufort county sheriff office,ORG,,,ORG
122,nancy mace,PERSON,,,PERSON
122,st helena island,FAC,,,FAC
122,the beaufort county sheriff office,ORG,,,ORG
122,beaufort county,GPE,,,GPE
122,tim scott,PERSON,,,PERSON
122,love one,PERSON,,,PERSON
122,all of we,ORG,,,ORG
122,south carolina,GPE,,,GPE
122,south carolina,GPE,,,GPE
122,new jersey,GPE,,,GPE
122,carolinas,GPE,,,GPE
122,atlantic,GPE,LOC,,LOC
122,pacific,LOC,,,LOC
122,marjorie taylor greene buck trump,PERSON,,,PERSON
122,maga,NORP,,,NORP
122,vance,PERSON,,,PERSON
122,abc,ORG,,,ORG
122,homan,PERSON,,,PERSON
122,george trump,PERSON,,,PERSON
122,israel,GPE,,,GPE
122,egypt,GPE,,,GPE
122,gaza ceasefire,EVENT,,,EVENT
122,london uk,GPE,,,GPE
123,snp,ORG,,,ORG
123,christina mckelvie,PERSON,,,PERSON
123,mckelvie,PERSON,,,PERSON
124,aldi,ORG,,,ORG
124,uk,GPE,,,GPE
124,getty aldi,ORG,,,ORG
124,uk,GPE,,,GPE
125,brighton,ORG,,,ORG
125,maelys mpome,PERSON,,,PERSON
125,women super league,ORG,,,ORG
125,arsenal,ORG,,,ORG
126,venezuela,GPE,,,GPE
126,maracaibo,GPE,,,GPE
127,propalestinian,NORP,NULL,,NULL
127,london,GPE,,,GPE
127,israel,GPE,,,GPE
127,hamas,GPE,,,GPE
127,gaza,GPE,,,GPE
128,richard heady,PERSON,,,PERSON
128,milton keynes,GPE,,,GPE
129,coventry city,GPE,,,GPE
129,bbc sport,ORG,,,ORG
129,millwall,ORG,,,ORG
131,lorraine hollywood,PERSON,,,PERSON
131,ross king,PERSON,,,PERSON
131,jowita przystał foxtrot,PERSON,,,PERSON
132,madagascar,GPE,,,GPE
132,andry rajoelina,PERSON,,,PERSON
132,a youthle protest movement,ORG,EVENT,,EVENT
133,andrea catherwood,PERSON,,,PERSON
133,radio 4s,ORG,,,ORG
133,the migrant hotel,FAC,,,FAC
133,sue mitchell,PERSON,,,PERSON
133,andrea catherwood,PERSON,,,PERSON
133,file voir larticle,ORG,NULL,,NULL
134,ian watkin,PERSON,,,PERSON
134,exprison,ORG,,,ORG
134,hmp wakefield,FAC,,,FAC
135,broadmeadow aquatic centre,FAC,,,FAC
135,melbourne northwest,GPE,,,GPE
135,the western melbourne propulsion swim club,ORG,,,ORG
136,new south wale,GPE,,,GPE
136,alice spring,ORG,,,ORG
137,london,GPE,,,GPE
137,jet,ORG,PRODUCT,,PRODUCT
137,bronco,ORG,,,ORG
137,new york,GPE,,,GPE
138,liverpool,GPE,,,GPE
138,johnston,PERSON,,,PERSON
138,ancroft road,FAC,,,FAC
138,dovecot,GPE,,,GPE
139,lang lang,PERSON,,,PERSON
139,lang lang,PERSON,,,PERSON
140,california,GPE,,,GPE
140,scott muir,PERSON,,,PERSON
141,barack obama,PERSON,,,PERSON
141,the trump administration,ORG,,,ORG
142,giant,PERSON,NULL,,NULL
142,sebastian coe,PERSON,,,PERSON
142,eleanor oldroyd,PERSON,,,PERSON
142,sebastian coe,PERSON,,,PERSON
142,olympian,NORP,,,NORP
143,england,GPE,,,GPE
143,world cup,EVENT,,,EVENT
143,sri lanka,PERSON,GPE,,GPE
143,nat sciverbrunt,PERSON,,,PERSON
143,sophie ecclestone,PERSON,,,PERSON
144,chris robshaws,PERSON,,,PERSON
144,camilla kerslake,PERSON,,,PERSON
144,england,GPE,,,GPE
144,harlequin,PERSON,NULL,,NULL
144,the strictly come dance ballroom,FAC,NULL,,NULL
145,mike tyson,PERSON,,,PERSON
145,ufc,ORG,,,ORG
145,tyson,PERSON,,,PERSON
145,iron mike,PERSON,,,PERSON
145,jake paul,PERSON,,,PERSON
145,tyson,PERSON,,,PERSON
145,floyd mayweather,PERSON,,,PERSON
145,octagon,ORG,,,ORG
145,the world premier mma organisation,ORG,,,ORG
145,ufc,ORG,,,ORG
145,tyson,PERSON,,,PERSON
145,hardrock bet,PERSON,,,PERSON
145,mike tyson,PERSON,,,PERSON
145,mma,ORG,,,ORG
145,paul,PERSON,,,PERSON
145,ufc,ORG,,,ORG
145,dana white,PERSON,,,PERSON
145,prime,PERSON,ORG,,ORG
145,ufcs,ORG,,,ORG
145,wbc wba,ORG,,,ORG
145,ibf,ORG,,,ORG
145,tyson,PERSON,,,PERSON
145,wrestlemania 14,EVENT,,,EVENT
145,steve austin,PERSON,,,PERSON
145,shawn michael,PERSON,,,PERSON
145,ufc,ORG,,,ORG
145,irishman,NORP,,,NORP
145,kevin mcbride,PERSON,,,PERSON
145,roy jones jr,PERSON,,,PERSON
145,the contest,PERSON,NULL,,NULL
145,tyson,PERSON,,,PERSON
145,paul,PERSON,,,PERSON
145,paul,PERSON,,,PERSON
145,tyson,PERSON,,,PERSON
145,the att stadium,FAC,,,FAC
145,texas,GPE,,,GPE
145,tyson,PERSON,,,PERSON
145,amir khan,PERSON,,,PERSON
145,mike tyson,PERSON,,,PERSON
145,floyd mayweather,PERSON,,,PERSON
145,mike tyson,PERSON,,,PERSON
145,floyd mayweather,PERSON,,,PERSON
145,jake paul,PERSON,,,PERSON
145,ufc,ORG,,,ORG
145,ufc,ORG,,,ORG
145,ufc,ORG,,,ORG
145,cet,ORG,,,ORG
145,london uk,GPE,,,GPE
146,durham university,ORG,,,ORG
146,syria,GPE,,,GPE
146,the journal,ORG,,,ORG
146,southwest asias,LOC,,,LOC
146,turkey,GPE,,,GPE
146,the karahantepe archaeological site,FAC,LOC,,LOC
146,necmi karul,PERSON,,,PERSON
146,the karahantepe excavation,ORG,,,ORG
146,modern,NORP,NULL,,NULL
146,karahantepe,NORP,,,NORP
146,aztec,NORP,,,NORP
146,roman headstone,PERSON,NULL,,NULL
146,new orleans,GPE,,,GPE
146,pharaonic,NORP,,,NORP
146,egypt,GPE,,,GPE
146,london uk,GPE,,,GPE
147,cuban,NORP,,,NORP
147,josé daniel ferrer,PERSON,,,PERSON
147,us,GPE,,,GPE
147,the communist,ORG,,,ORG
149,scottish,NORP,,,NORP
149,harry potter,PERSON,,,PERSON
149,jk rowling,PERSON,,,PERSON
149,harry potter,PERSON,,,PERSON
149,harry potter,PERSON,,,PERSON
149,jk rowling,PERSON,,,PERSON
150,zinedine zidane,PERSON,,,PERSON
150,new jobmanchester united,ORG,NULL,,NULL
150,zinedine zidane,PERSON,,,PERSON
150,frenchman,NORP,,,NORP
151,laura shanley,PERSON,,,PERSON
151,alfred corbett,PERSON,,,PERSON
152,raif mentesh,PERSON,,,PERSON
153,gareth taylor,PERSON,,,PERSON
153,liverpool,ORG,,,ORG
154,range,ORG,,,ORG
155,keith wolverson,PERSON,,,PERSON
156,west yorkshire,GPE,,,GPE
157,alex kingston,PERSON,,,PERSON
157,savesteven mcintoshentertainment,PERSON,NULL,,NULL
158,khristianne voir,PERSON,NULL,,NULL
161,uk,GPE,,,GPE
163,brenda edward,PERSON,,,PERSON
163,regular brenda edwards,PERSON,NULL,,NULL
164,ian watkin,PERSON,,,PERSON
164,deathwarne,PERSON,,,PERSON
164,ian watkin,PERSON,,,PERSON
165,thomas taylor,PERSON,,,PERSON
165,savegeorge king,PERSON,NULL,,NULL
166,scarecrow festival,EVENT,,,EVENT
167,angie duffin,PERSON,,,PERSON
167,nhs,ORG,,,ORG
167,savebea swalloww,PERSON,NULL,,NULL
167,england,GPE,,,GPE
168,the people in recovery,ORG,NULL,,NULL
169,road,FAC,NULL,,NULL
169,botchergate,GPE,,,GPE
169,carlisle station gateway,FAC,,,FAC
169,city rail station road,FAC,,,FAC
170,jane bean,PERSON,,,PERSON
170,kent,GPE,,,GPE
170,debbie houschild,PERSON,,,PERSON
170,new jersey,GPE,,,GPE
170,international pen pal meet,ORG,EVENT,,EVENT
170,savesophie sutton,PERSON,NULL,,NULL
170,andcraig buchansouth,PERSON,NULL,,NULL
171,brownstaine,LOC,,,LOC
172,leonard gregory,PERSON,,,PERSON
172,sydney,GPE,,,GPE
172,hull kr,ORG,NULL,,NULL
174,tim connor,PERSON,,,PERSON
174,harrogate,GPE,,,GPE
174,pateley bridges nidderdale,ORG,FAC,,FAC
175,doncaster,GPE,,,GPE
176,steve evet,PERSON,,,PERSON
176,jim,PERSON,,,PERSON
176,evet,PERSON,,,PERSON
177,steve witkoff,PERSON,,,PERSON
177,jonathan powell,PERSON,,,PERSON
177,trump,PERSON,,,PERSON
177,gaza,ORG,GPE,,GPE
177,pa news agency,ORG,,,ORG
177,cision,ORG,,,ORG
178,shropshire council,ORG,,,ORG
178,saveandy giddingswest midland,ORG,NULL,,NULL
179,janet kennedy,PERSON,,,PERSON
179,julia wandelt,PERSON,,,PERSON
179,madeleine mccann,PERSON,,,PERSON
179,mccann,PERSON,,,PERSON
180,r360,PRODUCT,,,PRODUCT
180,rugbys civil voir,ORG,NULL,,NULL
181,ian watkin,PERSON,,,PERSON
181,ian watkin,PERSON,,,PERSON
181,cision,ORG,,,ORG
182,christmas tree,EVENT,,,EVENT
182,christmas fast approach,EVENT,NULL,,NULL
183,catherine,PERSON,,,PERSON
183,the homestart centre,FAC,,,FAC
183,oxford,GPE,,,GPE
183,kate,PERSON,,,PERSON
184,european,NORP,,,NORP
185,mollymae hague,PERSON,,,PERSON
185,bambis,PERSON,,,PERSON
185,waymollymae hague,PERSON,,,PERSON
188,brit,GPE,,,GPE
189,savestuart,PERSON,,,PERSON
189,cision,ORG,,,ORG
190,exeastender,ORG,,,ORG
190,cheryl fergison,PERSON,,,PERSON
190,carboot,ORG,,,ORG
190,eastender,ORG,,,ORG
190,cheryl fergison,PERSON,,,PERSON
190,carboot,ORG,,,ORG
190,voir larticle,GPE,NULL,,NULL
191,the department of homeland security,ORG,,,ORG
191,chappell roan,PERSON,,,PERSON
191,los angeles voir,GPE,NULL,,NULL
192,british champion day,EVENT,,,EVENT
192,ascotombudsman field of,FAC,NULL,,NULL
192,delacroix,PERSON,,,PERSON
192,calandagan,PERSON,,,PERSON
193,sam gardiner,PERSON,,,PERSON
193,bbc,ORG,,,ORG
193,sam gardiner,PERSON,,,PERSON
193,appal voir larticle,GPE,NULL,,NULL
195,leicestershire,GPE,,,GPE
195,bbc,ORG,,,ORG
195,leicester,GPE,,,GPE
196,cairo ap,GPE,,,GPE
196,israelis,NORP,,,NORP
196,gaza,GPE,,,GPE
197,us,GPE,,,GPE
197,gaza,GPE,,,GPE
197,palestinians,NORP,,,NORP
197,trump,PERSON,,,PERSON
197,israel,GPE,,,GPE
198,edtteam news,ORG,,,ORG
198,brennan johnson,PERSON,,,PERSON
198,kieffer moore,PERSON,,,PERSON
198,the wale bench,FAC,,,FAC
198,wale darlow,PERSON,,,PERSON
198,rodon cabango,PERSON,,,PERSON
198,ben davies,PERSON,,,PERSON
198,jordan james brooks,PERSON,,,PERSON
198,wilson,PERSON,,,PERSON
198,thomas,PERSON,,,PERSON
199,bbc,ORG,,,ORG
199,tim davie,PERSON,,,PERSON
199,israel,GPE,,,GPE
199,eurovision,ORG,,,ORG
200,marco penge,PERSON,,,PERSON
200,englishman,NORP,,,NORP
200,daniel brown,PERSON,,,PERSON
200,spanish,NORP,,,NORP
200,madrid,GPE,,,GPE
200,england,GPE,,,GPE
200,penge,PERSON,,,PERSON
200,spanish,NORP,,,NORP
200,getty voir,PERSON,,,PERSON
202,palestinian,NORP,,,NORP
202,a theatre voir,FAC,NULL,,NULL
203,the super league grand final,EVENT,EVENT,,EVENT
203,trafford,FAC,,,FAC
203,super league grand final,ORG,,,ORG
203,west voir,GPE,NULL,,NULL
204,edinburgh,GPE,,,GPE
205,england,GPE,,,GPE
205,luther burrell,PERSON,,,PERSON
205,burrell,PERSON,,,PERSON
206,london,GPE,,,GPE
206,vauxhall station,FAC,,,FAC
206,london waterloo,FAC,,,FAC
206,clapham junction,FAC,,,FAC
207,world cup,EVENT,,,EVENT
207,england,GPE,,,GPE
207,nat sciverbrunt,PERSON,,,PERSON
208,claire leveque,PERSON,,,PERSON
208,aren pearson,PERSON,,,PERSON
209,tommy robinson,PERSON,,,PERSON
209,elon musk,PERSON,,,PERSON
210,french,NORP,,,NORP
210,emmanuel macron,PERSON,,,PERSON
210,rival political party,ORG,,,ORG
210,france,GPE,,,GPE
210,france,GPE,,,GPE
211,middle eastweve,LOC,,,LOC
211,israel,GPE,,,GPE
